Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,T-10,T-11,Accum_y-1,Accum_y-2,Accum_y-3
775,99,848,542,1257,473,904,1138,345,747,1040,1071,1304,591,224
786,98,842,505,1091,683,904,1138,345,747,989,1087,1243,601,225
786,98,841,506,1033,741,904,916,567,747,945,920,1240,707,246
888,85,854,457,1065,758,864,870,653,715,977,917,1200,706,258
1042,84,743,569,1065,713,879,895,658,598,1094,917,1199,704,270
1063,84,694,618,1065,713,879,895,658,579,1112,846,1145,801,229
1083,84,644,668,1065,713,874,900,658,579,1112,704,1126,914,239
1086,84,636,674,1052,707,828,967,658,532,1158,463,1126,930,239
1077,88,641,674,649,1057,877,971,658,532,1108,513,1122,1066,240
1080,88,641,674,420,1283,880,883,746,521,917,715,1108,1066,431
1148,88,637,670,428,1283,880,883,746,515,852,786,1022,1066,444
1139,81,637,634,491,1275,888,805,824,453,888,812,902,988,339
951,263,643,634,491,1274,869,808,841,360,930,863,873,830,427
848,365,642,640,491,1268,865,765,836,392,927,892,866,775,433
837,356,661,642,491,1268,864,766,810,418,811,1008,884,720,417
837,354,657,648,491,1227,839,832,805,423,801,1018,830,732,446
835,381,630,657,510,1209,812,820,846,437,803,1018,775,732,446
485,750,567,720,510,1209,809,821,848,379,857,1022,775,777,446
485,750,557,729,511,1096,922,821,848,378,825,1055,763,880,446
485,750,541,737,515,1100,922,793,876,331,696,1231,776,999,442
485,750,541,737,515,1081,941,793,876,331,673,1254,835,1016,441
489,750,541,737,515,1079,943,793,869,326,685,1232,835,1042,464
489,750,541,573,679,1079,871,622,1109,321,674,1251,914,1206,486
508,750,541,570,682,1079,692,801,1100,330,674,1251,1079,1294,515
510,750,541,550,702,1079,639,854,1063,367,669,1256,1071,1328,522
510,736,520,527,760,1079,639,854,1044,386,598,1327,1087,1412,674
632,736,444,553,734,1155,639,854,977,291,716,1358,920,1412,674
672,764,436,508,689,1253,639,854,906,354,724,1299,917,1429,675
720,771,383,561,637,1302,627,869,906,341,730,1306,917,1499,687
713,778,290,654,611,1264,685,704,1077,318,747,1233,846,1523,691
765,775,169,778,609,1190,687,690,1153,330,747,1068,704,1519,762
780,775,99,848,542,1257,473,904,1138,345,747,1040,463,1509,822
837,786,98,842,505,1091,683,904,1138,345,747,989,513,1499,832
838,786,98,841,506,1033,741,904,916,567,747,945,715,1315,817
743,888,85,854,457,1065,758,864,870,653,715,977,786,1308,805
592,1042,84,743,569,1065,713,879,895,658,598,1094,812,1281,793
571,1063,84,694,618,1065,713,879,895,658,579,1112,863,1146,793
551,1083,84,644,668,1065,713,874,900,658,579,1112,892,1031,783
548,1086,84,636,674,1052,707,828,967,658,532,1158,1008,1008,783
548,1077,88,641,674,649,1057,877,971,658,532,1108,1018,870,782
545,1080,88,641,674,420,1283,880,883,746,521,917,1018,920,591
477,1148,88,637,670,428,1283,880,883,746,515,852,1022,955,573
466,1139,81,637,634,491,1275,888,805,824,453,888,1055,992,591
466,951,263,643,634,491,1274,869,808,841,360,930,1231,992,516
462,848,365,642,640,491,1268,865,765,836,392,927,1254,1207,510
534,837,356,661,642,491,1268,864,766,810,418,811,1232,1211,500
547,837,354,657,648,491,1227,839,832,805,423,801,1251,1219,634
571,835,381,630,657,510,1209,812,820,846,437,803,1251,1224,717
600,485,750,567,720,510,1209,809,821,848,379,857,1256,1179,721
622,485,750,557,729,511,1096,922,821,848,378,825,1327,1076,768
648,485,750,541,737,515,1100,922,793,876,331,696,1358,976,805
654,485,750,541,737,515,1081,941,793,876,331,673,1299,972,875
650,489,750,541,737,515,1079,943,793,869,326,685,1306,954,958
650,489,750,541,573,679,1079,871,622,1109,321,674,1233,831,950
631,508,750,541,570,682,1079,692,801,1100,330,674,1068,740,1056
629,510,750,541,550,702,1079,639,854,1063,367,669,1040,706,1104
629,510,736,520,527,760,1079,639,854,1044,386,598,989,621,977
507,632,736,444,553,734,1155,639,854,977,291,716,945,621,977
439,672,764,436,508,689,1253,639,854,906,354,724,977,604,976
384,720,771,383,561,637,1302,627,869,906,341,730,1094,534,964
388,713,778,290,654,611,1264,685,704,1077,318,747,1112,510,960
340,765,775,169,778,609,1190,687,690,1153,330,747,1112,510,889
326,780,775,99,848,542,1257,473,904,1138,345,747,1158,475,829
258,837,786,98,842,505,1091,683,904,1138,345,747,1108,475,818
257,838,786,98,841,506,1033,741,904,916,567,747,917,475,815
250,743,888,85,854,457,1065,758,864,870,653,715,852,475,823
247,592,1042,84,743,569,1065,713,879,895,658,598,888,475,846
247,571,1063,84,694,618,1065,713,879,895,658,579,930,475,856
247,551,1083,84,644,668,1065,713,874,900,658,579,927,475,915
290,548,1086,84,636,674,1052,707,828,967,658,532,811,475,922
492,548,1077,88,641,674,649,1057,877,971,658,532,801,469,922
578,545,1080,88,641,674,420,1283,880,883,746,521,803,419,922
578,477,1148,88,637,670,428,1283,880,883,746,515,857,384,922
578,466,1139,81,637,634,491,1275,888,805,824,453,825,347,877
578,466,951,263,643,634,491,1274,869,808,841,360,696,347,906
578,462,848,365,642,640,491,1268,865,765,836,392,673,132,906
505,534,837,356,661,642,491,1268,864,766,810,418,685,128,906
492,547,837,354,657,648,491,1227,839,832,805,423,674,107,736
448,571,835,381,630,657,510,1209,812,820,846,437,674,102,653
471,600,485,750,567,720,510,1209,809,821,848,379,669,102,682
451,622,485,750,557,729,511,1096,922,821,848,378,598,102,635
479,648,485,750,541,737,515,1100,922,793,876,331,716,83,598
473,654,485,750,541,737,515,1081,941,793,876,331,724,136,528
473,650,489,750,541,737,515,1079,943,793,869,326,730,107,520
473,650,489,750,541,573,679,1079,871,622,1109,321,747,66,517
473,631,508,750,541,570,682,1079,692,801,1100,330,747,66,382
473,629,510,750,541,550,702,1079,639,854,1063,367,747,66,327
473,629,510,736,520,527,760,1079,639,854,1044,386,747,90,302
475,507,632,736,444,553,734,1155,639,854,977,291,747,92,317
475,439,672,764,436,508,689,1253,639,854,906,354,715,92,317
475,384,720,771,383,561,637,1302,627,869,906,341,598,198,317
476,388,713,778,290,654,611,1264,685,704,1077,318,579,279,427
540,340,765,775,169,778,609,1190,687,690,1153,330,579,370,432
683,326,780,775,99,848,542,1257,473,904,1138,345,532,370,432
721,258,837,786,98,842,505,1091,683,904,1138,345,532,398,432
776,257,838,786,98,841,506,1033,741,904,916,567,521,413,557
776,250,743,888,85,854,457,1065,758,864,870,653,515,433,571
935,247,592,1042,84,743,569,1065,713,879,895,658,453,444,548
983,247,571,1063,84,694,618,1065,713,879,895,658,360,479,538
983,247,551,1083,84,644,668,1065,713,874,900,658,392,638,876
945,290,548,1086,84,636,674,1052,707,828,967,658,418,724,869
743,492,548,1077,88,641,674,649,1057,877,971,658,423,724,908
662,578,545,1080,88,641,674,420,1283,880,883,746,437,762,959
662,578,477,1148,88,637,670,428,1283,880,883,746,379,902,1144
703,578,466,1139,81,637,634,491,1275,888,805,824,378,903,1191
703,578,466,951,263,643,634,491,1274,869,808,841,331,903,1160
703,578,462,848,365,642,640,491,1268,865,765,836,331,903,1173
703,505,534,837,356,661,642,491,1268,864,766,810,326,903,1197
703,492,547,837,354,657,648,491,1227,839,832,805,321,951,1247
709,448,571,835,381,630,657,510,1209,812,820,846,330,1112,1385
639,471,600,485,750,567,720,510,1209,809,821,848,367,1159,1384
648,451,622,485,750,557,729,511,1096,922,821,848,386,1177,1384
594,479,648,485,750,541,737,515,1100,922,793,876,291,1183,1487
594,473,654,485,750,541,737,515,1081,941,793,876,354,1123,1512
594,473,650,489,750,541,737,515,1079,943,793,869,341,1195,1428
594,473,650,489,750,541,573,679,1079,871,622,1109,318,1443,1468
594,473,631,508,750,541,570,682,1079,692,801,1100,330,1443,1468
594,473,629,510,750,541,550,702,1079,639,854,1063,345,1443,1468
594,473,629,510,736,520,527,760,1079,639,854,1044,345,1419,1470
592,475,507,632,736,444,553,734,1155,639,854,977,567,1417,1456
650,475,439,672,764,436,508,689,1253,639,854,906,653,1417,1456
685,475,384,720,771,383,561,637,1302,627,869,906,658,1311,1456
684,476,388,713,778,290,654,611,1264,685,704,1077,658,1261,1346
661,540,340,765,775,169,778,609,1190,687,690,1153,658,1204,1341
711,683,326,780,775,99,848,542,1257,473,904,1138,658,1278,1341
757,721,258,837,786,98,842,505,1091,683,904,1138,658,1250,1341
702,776,257,838,786,98,841,506,1033,741,904,916,746,1235,1213
702,776,250,743,888,85,854,457,1065,758,864,870,746,1220,1191
543,935,247,592,1042,84,743,569,1065,713,879,895,824,1237,1288
879,983,247,571,1063,84,694,618,1065,713,879,895,841,1290,1338
879,983,247,551,1083,84,644,668,1065,713,874,900,836,1175,941
874,945,290,548,1086,84,636,674,1052,707,828,967,810,1213,941
874,743,492,548,1077,88,641,674,649,1057,877,971,805,1267,1017
869,662,578,545,1080,88,641,674,420,1283,880,883,846,1230,1114
882,662,578,477,1148,88,637,670,428,1283,880,883,848,1122,929
889,703,578,466,1139,81,637,634,491,1275,888,805,848,1173,898
889,703,578,466,951,263,643,634,491,1274,869,808,876,1266,879
889,703,578,462,848,365,642,640,491,1268,865,765,876,1383,866
889,703,505,534,837,356,661,642,491,1268,864,766,869,1425,842
905,703,492,547,837,354,657,648,491,1227,839,832,1109,1448,933
893,709,448,571,835,381,630,657,510,1209,812,820,1100,1409,803
892,639,471,600,485,750,567,720,510,1209,809,821,1063,1376,782
881,648,451,622,485,750,557,729,511,1096,922,821,1044,1399,782
888,594,479,648,485,750,541,737,515,1100,922,793,977,1401,681
888,594,473,654,485,750,541,737,515,1081,941,793,906,1398,656
888,594,473,650,489,750,541,737,515,1079,943,793,906,1374,642
888,594,473,650,489,750,541,573,679,1079,871,622,1077,1320,591
888,594,473,631,508,750,541,570,682,1079,692,801,1153,1495,591
888,594,473,629,510,750,541,550,702,1079,639,854,1138,1529,591
888,594,473,629,510,736,520,527,760,1079,639,854,1138,1589,608
898,592,475,507,632,736,444,553,734,1155,639,854,916,1618,624
892,650,475,439,672,764,436,508,689,1253,639,854,870,1618,625
896,685,475,384,720,771,383,561,637,1302,627,869,895,1713,629
933,684,476,388,713,778,290,654,611,1264,685,704,895,1689,629
888,661,540,340,765,775,169,778,609,1190,687,690,900,1656,629
694,711,683,326,780,775,99,848,542,1257,473,904,967,1583,629
655,757,721,258,837,786,98,842,505,1091,683,904,971,1591,629
750,702,776,257,838,786,98,841,506,1033,741,904,883,1593,629
750,702,776,250,743,888,85,854,457,1065,758,864,883,1588,629
750,543,935,247,592,1042,84,743,569,1065,713,879,805,1560,532
366,879,983,247,571,1063,84,694,618,1065,713,879,808,1472,482
471,879,983,247,551,1083,84,644,668,1065,713,874,765,1428,482
490,874,945,290,548,1086,84,636,674,1052,707,828,766,1304,482
508,874,743,492,548,1077,88,641,674,649,1057,877,832,1307,367
511,869,662,578,545,1080,88,641,674,420,1283,880,820,1382,219
498,882,662,578,477,1148,88,637,670,428,1283,880,821,1417,219
508,889,703,578,466,1139,81,637,634,491,1275,888,821,1369,223
705,889,703,578,466,951,263,643,634,491,1274,869,793,1313,223
727,889,703,578,462,848,365,642,640,491,1268,865,793,1197,223
727,889,703,505,534,837,356,661,642,491,1268,864,793,1155,223
711,905,703,492,547,837,354,657,648,491,1227,839,622,1084,82
749,893,709,448,571,835,381,630,657,510,1209,812,801,962,88
749,892,639,471,600,485,750,567,720,510,1209,809,854,992,124
754,881,648,451,622,485,750,557,729,511,1096,922,854,995,124
747,888,594,479,648,485,750,541,737,515,1100,922,854,987,122
747,888,594,473,654,485,750,541,737,515,1081,941,854,984,122
747,888,594,473,650,489,750,541,737,515,1079,943,869,936,134
786,888,594,473,650,489,750,541,573,679,1079,871,704,834,188
786,888,594,473,631,508,750,541,570,682,1079,692,690,659,222
786,888,594,473,629,510,750,541,550,702,1079,639,904,625,501
786,888,594,473,629,510,736,520,527,760,1079,639,904,565,482
776,898,592,475,507,632,736,444,553,734,1155,639,904,840,465
743,892,650,475,439,672,764,436,508,689,1253,639,864,881,465
704,896,685,475,384,720,771,383,561,637,1302,627,879,810,461
663,933,684,476,388,713,778,290,654,611,1264,685,879,899,475
832,888,661,540,340,765,775,169,778,609,1190,687,874,907,531
855,694,711,683,326,780,775,99,848,542,1257,473,828,906,612
810,655,757,721,258,837,786,98,842,505,1091,683,877,903,617
935,750,702,776,257,838,786,98,841,506,1033,741,880,901,713
935,750,702,776,250,743,888,85,854,457,1065,758,880,901,831
935,750,543,935,247,592,1042,84,743,569,1065,713,888,952,832
935,366,879,983,247,571,1063,84,694,618,1065,713,869,1009,834
830,471,879,983,247,551,1083,84,644,668,1065,713,865,1035,1012
811,490,874,945,290,548,1086,84,636,674,1052,707,864,1035,1021
793,508,874,743,492,548,1077,88,641,674,649,1057,839,1028,1044
790,511,869,662,578,545,1080,88,641,674,420,1283,812,963,1062
793,498,882,662,578,477,1148,88,637,670,428,1283,809,974,1132
735,508,889,703,578,466,1139,81,637,634,491,1275,922,1304,1113
538,705,889,703,578,466,951,263,643,634,491,1274,922,1268,1113
516,727,889,703,578,462,848,365,642,640,491,1268,941,1267,1363
533,727,889,703,505,534,837,356,661,642,491,1268,943,1267,1469
533,711,905,703,492,547,837,354,657,648,491,1227,871,1267,1553
495,749,893,709,448,571,835,381,630,657,510,1209,692,1267,1539
495,749,892,639,471,600,485,750,567,720,510,1209,639,1223,1666
490,754,881,648,451,622,485,750,557,729,511,1096,639,1179,1748
490,747,888,594,479,648,485,750,541,737,515,1100,639,1179,1748
490,747,888,594,473,654,485,750,541,737,515,1081,639,1179,1748
591,747,888,594,473,650,489,750,541,737,515,1079,627,1179,1736
552,786,888,594,473,650,489,750,541,573,679,1079,685,1087,1682
626,786,888,594,473,631,508,750,541,570,682,1079,687,1196,1670
816,786,888,594,473,629,510,750,541,550,702,1079,473,1202,1391
819,786,888,594,473,629,510,736,520,527,760,1079,683,1207,1391
819,776,898,592,475,507,632,736,444,553,734,1155,741,912,1391
800,743,892,650,475,439,672,764,436,508,689,1253,758,871,1390
800,704,896,685,475,384,720,771,383,561,637,1302,713,847,1390
800,663,933,684,476,388,713,778,290,654,611,1264,713,751,1376
631,832,888,661,540,340,765,775,169,778,609,1190,713,771,1320
608,855,694,711,683,326,780,775,99,848,542,1257,707,772,1239
608,810,655,757,721,258,837,786,98,842,505,1091,1057,767,1234
389,935,750,702,776,257,838,786,98,841,506,1033,1283,767,1138
482,935,750,702,776,250,743,888,85,854,457,1065,1283,767,1020
482,935,750,543,935,247,592,1042,84,743,569,1065,1275,716,1022
482,935,366,879,983,247,571,1063,84,694,618,1065,1274,659,1020
482,830,471,879,983,247,551,1083,84,644,668,1065,1268,710,867
482,811,490,874,945,290,548,1086,84,636,674,1052,1268,729,878
482,793,508,874,743,492,548,1077,88,641,674,649,1227,679,860
576,790,511,869,662,578,545,1080,88,641,674,420,1209,668,842
573,793,498,882,662,578,477,1148,88,637,670,428,1209,590,772
573,735,508,889,703,578,466,1139,81,637,634,491,1096,256,771
573,538,705,889,703,578,466,951,263,643,634,491,1100,255,771
573,516,727,889,703,578,462,848,365,642,640,491,1081,312,527
556,533,727,889,703,505,534,837,356,661,642,491,1079,312,434
556,533,711,905,703,492,547,837,354,657,648,491,1079,312,358
556,495,749,893,709,448,571,835,381,630,657,510,1079,479,358
556,495,749,892,639,471,600,485,750,567,720,510,1079,489,184
556,490,754,881,648,451,622,485,750,557,729,511,1079,530,118
556,490,747,888,594,479,648,485,750,541,737,515,1155,530,174
556,490,747,888,594,473,654,485,750,541,737,515,1253,530,193
455,591,747,888,594,473,650,489,750,541,737,515,1302,544,381
455,552,786,888,594,473,650,489,750,541,573,679,1264,549,630
381,626,786,888,594,473,631,508,750,541,570,682,1190,440,609
396,816,786,888,594,473,629,510,750,541,550,702,1257,434,613
432,819,786,888,594,473,629,510,736,520,527,760,1091,429,677
458,819,776,898,592,475,507,632,736,444,553,734,1033,420,682
476,800,743,892,650,475,439,672,764,436,508,689,1065,420,682
476,800,704,896,685,475,384,720,771,383,561,637,1065,425,683
568,800,663,933,684,476,388,713,778,290,654,611,1065,476,683
694,631,832,888,661,540,340,765,775,169,778,609,1065,447,683
740,608,855,694,711,683,326,780,775,99,848,542,1052,446,683
740,608,810,655,757,721,258,837,786,98,842,505,649,446,683
739,389,935,750,702,776,257,838,786,98,841,506,420,446,683
646,482,935,750,702,776,250,743,888,85,854,457,428,446,683
648,482,935,750,543,935,247,592,1042,84,743,569,491,446,680
650,482,935,366,879,983,247,571,1063,84,694,618,491,456,680
650,482,830,471,879,983,247,551,1083,84,644,668,491,379,655
650,482,811,490,874,945,290,548,1086,84,636,674,491,360,715
650,482,793,508,874,743,492,548,1077,88,641,674,491,360,747
556,576,790,511,869,662,578,545,1080,88,641,674,510,374,752
556,573,793,498,882,662,578,477,1148,88,637,670,510,375,784
558,573,735,508,889,703,578,466,1139,81,637,634,511,375,934
600,573,538,705,889,703,578,466,951,263,643,634,515,375,995
605,573,516,727,889,703,578,462,848,365,642,640,515,318,990
605,556,533,727,889,703,505,534,837,356,661,642,515,318,977
605,556,533,711,905,703,492,547,837,354,657,648,679,318,969
605,556,495,749,893,709,448,571,835,381,630,657,682,151,976
605,556,495,749,892,639,471,600,485,750,567,720,702,380,977
605,556,490,754,881,648,451,622,485,750,557,729,760,352,961
605,556,490,747,888,594,479,648,485,750,541,737,734,352,928
639,556,490,747,888,594,473,654,485,750,541,737,689,352,927
684,455,591,747,888,594,473,650,489,750,541,737,637,338,739
761,455,552,786,888,594,473,650,489,750,541,573,611,333,490
942,381,626,786,888,594,473,631,508,750,541,570,609,333,489
771,396,816,786,888,594,473,629,510,750,541,550,542,333,485
740,432,819,786,888,594,473,629,510,736,520,527,505,406,421
806,458,819,776,898,592,475,507,632,736,444,553,506,409,416
788,476,800,743,892,650,475,439,672,764,436,508,457,509,423
845,476,800,704,896,685,475,384,720,771,383,561,569,615,422
797,568,800,663,933,684,476,388,713,778,290,654,618,592,422
671,694,631,832,888,661,540,340,765,775,169,778,668,624,485
628,740,608,855,694,711,683,326,780,775,99,848,674,624,485
629,740,608,810,655,757,721,258,837,786,98,842,674,680,565
639,739,389,935,750,702,776,257,838,786,98,841,674,690,580
642,646,482,935,750,702,776,250,743,888,85,854,670,690,580
802,648,482,935,750,543,935,247,592,1042,84,743,634,690,628
955,650,482,935,366,879,983,247,571,1063,84,694,634,680,636
955,650,482,830,471,879,983,247,551,1083,84,644,640,680,695
955,650,482,811,490,874,945,290,548,1086,84,636,642,826,697
955,650,482,793,508,874,743,492,548,1077,88,641,648,832,758
955,556,576,790,511,869,662,578,545,1080,88,641,657,856,782
959,556,573,793,498,882,662,578,477,1148,88,637,720,855,776
1143,558,573,735,508,889,703,578,466,1139,81,637,729,873,885
1155,600,573,538,705,889,703,578,466,951,263,643,737,873,851
1187,605,573,516,727,889,703,578,462,848,365,642,737,893,927
1189,605,556,533,727,889,703,505,534,837,356,661,737,937,929
1349,605,556,533,711,905,703,492,547,837,354,657,573,946,929
1453,605,556,495,749,893,709,448,571,835,381,630,570,946,947
1547,605,556,495,749,892,639,471,600,485,750,567,550,716,946
1547,605,556,490,754,881,648,451,622,485,750,557,527,707,947
1558,605,556,490,747,888,594,479,648,485,750,541,553,826,924
1538,639,556,490,747,888,594,473,654,485,750,541,508,1158,906
1549,684,455,591,747,888,594,473,650,489,750,541,561,1221,993
1473,761,455,552,786,888,594,473,650,489,750,541,654,1252,1105
1367,942,381,626,786,888,594,473,631,508,750,541,778,1270,1122
1388,771,396,816,786,888,594,473,629,510,750,541,848,1373,1128
1416,740,432,819,786,888,594,473,629,510,736,520,842,1403,1196
1408,806,458,819,776,898,592,475,507,632,736,444,841,1452,1279
1425,788,476,800,743,892,650,475,439,672,764,436,854,1500,1278
1467,845,476,800,704,896,685,475,384,720,771,383,743,1412,1278
1437,797,568,800,663,933,684,476,388,713,778,290,694,1394,1320
1438,671,694,631,832,888,661,540,340,765,775,169,644,1362,1292
1438,628,740,608,855,694,711,683,326,780,775,99,636,1362,1293
1437,629,740,608,810,655,757,721,258,837,786,98,641,1306,1213
1427,639,739,389,935,750,702,776,257,838,786,98,641,1296,1198
1424,642,646,482,935,750,702,776,250,743,888,85,637,1296,1242
1262,802,648,482,935,750,543,935,247,592,1042,84,637,1296,1194
1107,955,650,482,935,366,879,983,247,571,1063,84,643,1296,1186
1112,955,650,482,830,471,879,983,247,551,1083,84,642,1296,1127
1119,955,650,482,811,490,874,945,290,548,1086,84,661,1150,1045
1143,955,650,482,793,508,874,743,492,548,1077,88,657,1144,947
1316,955,556,576,790,511,869,662,578,545,1080,88,630,1106,918
1323,959,556,573,793,498,882,662,578,477,1148,88,567,1106,892
1214,1143,558,573,735,508,889,703,578,466,1139,81,557,1088,633
1217,1155,600,573,538,705,889,703,578,466,951,263,541,1088,606
1180,1187,605,573,516,727,889,703,578,462,848,365,541,1090,529
1209,1189,605,556,533,727,889,703,505,534,837,356,541,1047,527
1049,1349,605,556,533,711,905,703,492,547,837,354,541,1040,527
1079,1453,605,556,495,749,893,709,448,571,835,381,541,1108,502
1040,1547,605,556,495,749,892,639,471,600,485,750,541,1111,627
1127,1547,605,556,490,754,881,648,451,622,485,750,520,1108,705
1119,1558,605,556,490,747,888,594,479,648,485,750,444,989,803
1106,1538,639,556,490,747,888,594,473,654,485,750,436,657,832
1050,1549,684,455,591,747,888,594,473,650,489,750,383,610,757
1049,1473,761,455,552,786,888,594,473,650,489,750,290,580,714
974,1367,942,381,626,786,888,594,473,631,508,750,169,667,707
919,1388,771,396,816,786,888,594,473,629,510,750,99,588,777
886,1416,740,432,819,786,888,594,473,629,510,736,98,546,709
802,1408,806,458,819,776,898,592,475,507,632,736,98,497,704
798,1425,788,476,800,743,892,650,475,439,672,764,85,389,706
706,1467,845,476,800,704,896,685,475,384,720,771,84,367,735
692,1437,797,568,800,663,933,684,476,388,713,778,84,411,731
691,1438,671,694,631,832,888,661,540,340,765,775,84,430,698
709,1438,628,740,608,855,694,711,683,326,780,775,84,430,704
709,1437,629,740,608,810,655,757,721,258,837,786,88,434,712
709,1427,639,739,389,935,750,702,776,257,838,786,88,448,712
774,1424,642,646,482,935,750,702,776,250,743,888,88,534,668
845,1262,802,648,482,935,750,543,935,247,592,1042,81,654,746
845,1107,955,650,482,935,366,879,983,247,571,1063,263,683,904
840,1112,955,650,482,830,471,879,983,247,551,1083,365,690,959
833,1119,955,650,482,811,490,874,945,290,548,1086,356,694,1014
815,1143,955,650,482,793,508,874,743,492,548,1077,354,748,1015
645,1316,955,556,576,790,511,869,662,578,545,1080,381,803,1015
634,1323,959,556,573,793,498,882,662,578,477,1148,750,803,1015
602,1214,1143,558,573,735,508,889,703,578,466,1139,750,815,1015
549,1217,1155,600,573,538,705,889,703,578,466,951,750,815,1015
549,1180,1187,605,573,516,727,889,703,578,462,848,750,793,1015
519,1209,1189,605,556,533,727,889,703,505,534,837,750,792,1036
535,1049,1349,605,556,533,711,905,703,492,547,837,750,790,1036
468,1079,1453,605,556,495,749,893,709,448,571,835,750,722,1039
417,1040,1547,605,556,495,749,892,639,471,600,485,750,746,914
351,1127,1547,605,556,490,754,881,648,451,622,485,736,780,836
357,1119,1558,605,556,490,747,888,594,479,648,485,736,991,738
441,1106,1538,639,556,490,747,888,594,473,654,485,764,994,709
604,1050,1549,684,455,591,747,888,594,473,650,489,771,978,697
607,1049,1473,761,455,552,786,888,594,473,650,489,778,1049,628
644,974,1367,942,381,626,786,888,594,473,631,508,775,1086,622
644,919,1388,771,396,816,786,888,594,473,629,510,775,1304,591
641,886,1416,740,432,819,786,888,594,473,629,510,786,1243,601
641,802,1408,806,458,819,776,898,592,475,507,632,786,1240,707
628,798,1425,788,476,800,743,892,650,475,439,672,888,1200,706
621,706,1467,845,476,800,704,896,685,475,384,720,1042,1199,704
622,692,1437,797,568,800,663,933,684,476,388,713,1063,1145,801
622,691,1438,671,694,631,832,888,661,540,340,765,1083,1126,914
601,709,1438,628,740,608,855,694,711,683,326,780,1086,1126,930
620,709,1437,629,740,608,810,655,757,721,258,837,1077,1122,1066
627,709,1427,639,739,389,935,750,702,776,257,838,1080,1108,1066
562,774,1424,642,646,482,935,750,702,776,250,743,1148,1022,1066
517,845,1262,802,648,482,935,750,543,935,247,592,1139,902,988
556,845,1107,955,650,482,935,366,879,983,247,571,951,873,830
556,840,1112,955,650,482,830,471,879,983,247,551,848,866,775
556,833,1119,955,650,482,811,490,874,945,290,548,837,884,720
570,815,1143,955,650,482,793,508,874,743,492,548,837,830,732
574,645,1316,955,556,576,790,511,869,662,578,545,835,775,732
708,634,1323,959,556,573,793,498,882,662,578,477,485,775,777
708,602,1214,1143,558,573,735,508,889,703,578,466,485,763,880
749,549,1217,1155,600,573,538,705,889,703,578,466,485,776,999
778,549,1180,1187,605,573,516,727,889,703,578,462,485,835,1016
804,519,1209,1189,605,556,533,727,889,703,505,534,489,835,1042
982,535,1049,1349,605,556,533,711,905,703,492,547,489,914,1206
935,468,1079,1453,605,556,495,749,893,709,448,571,508,1079,1294
931,417,1040,1547,605,556,495,749,892,639,471,600,510,1071,1328
910,351,1127,1547,605,556,490,754,881,648,451,622,510,1087,1412
901,357,1119,1558,605,556,490,747,888,594,479,648,632,920,1412
816,441,1106,1538,639,556,490,747,888,594,473,654,672,917,1429
692,604,1050,1549,684,455,591,747,888,594,473,650,720,917,1499
689,607,1049,1473,761,455,552,786,888,594,473,650,713,846,1523
652,644,974,1367,942,381,626,786,888,594,473,631,765,704,1519
652,644,919,1388,771,396,816,786,888,594,473,629,780,463,1509
652,641,886,1416,740,432,819,786,888,594,473,629,837,513,1499
652,641,802,1408,806,458,819,776,898,592,475,507,838,715,1315
652,628,798,1425,788,476,800,743,892,650,475,439,743,786,1308
652,621,706,1467,845,476,800,704,896,685,475,384,592,812,1281
651,622,692,1437,797,568,800,663,933,684,476,388,571,863,1146
651,622,691,1438,671,694,631,832,888,661,540,340,551,892,1031
651,601,709,1438,628,740,608,855,694,711,683,326,548,1008,1008
632,620,709,1437,629,740,608,810,655,757,721,258,548,1018,870
625,627,709,1427,639,739,389,935,750,702,776,257,545,1018,920
628,562,774,1424,642,646,482,935,750,702,776,250,477,1022,955
782,517,845,1262,802,648,482,935,750,543,935,247,466,1055,992
820,556,845,1107,955,650,482,935,366,879,983,247,466,1231,992
824,556,840,1112,955,650,482,830,471,879,983,247,462,1254,1207
824,556,833,1119,955,650,482,811,490,874,945,290,534,1232,1211
804,570,815,1143,955,650,482,793,508,874,743,492,547,1251,1219
797,574,645,1316,955,556,576,790,511,869,662,578,571,1251,1224
790,708,634,1323,959,556,573,793,498,882,662,578,600,1256,1179
807,708,602,1214,1143,558,573,735,508,889,703,578,622,1327,1076
784,749,549,1217,1155,600,573,538,705,889,703,578,648,1358,976
816,778,549,1180,1187,605,573,516,727,889,703,578,654,1299,972
821,804,519,1209,1189,605,556,533,727,889,703,505,650,1306,954
645,982,535,1049,1349,605,556,533,711,905,703,492,650,1233,831
628,935,468,1079,1453,605,556,495,749,893,709,448,631,1068,740
688,931,417,1040,1547,605,556,495,749,892,639,471,629,1040,706
697,910,351,1127,1547,605,556,490,754,881,648,451,629,989,621
736,901,357,1119,1558,605,556,490,747,888,594,479,507,945,621
739,816,441,1106,1538,639,556,490,747,888,594,473,439,977,604
700,692,604,1050,1549,684,455,591,747,888,594,473,384,1094,534
700,689,607,1049,1473,761,455,552,786,888,594,473,388,1112,510
725,652,644,974,1367,942,381,626,786,888,594,473,340,1112,510
725,652,644,919,1388,771,396,816,786,888,594,473,326,1158,475
725,652,641,886,1416,740,432,819,786,888,594,473,258,1108,475
725,652,641,802,1408,806,458,819,776,898,592,475,257,917,475
731,652,628,798,1425,788,476,800,743,892,650,475,250,852,475
735,652,621,706,1467,845,476,800,704,896,685,475,247,888,475
